Episode: 0, Total reward: 2320.0, Explore P: 0.1000, Running Average: 2320.0
Episode: 37, Total reward: 620.0, Explore P: 0.1000, Running Average: 1006.05263158
2654.1802 ,is the Loss
Episode: 38, Total reward: 600.0, Explore P: 0.1000, Running Average: 995.641025641
31010.148 ,is the Loss
Episode: 39, Total reward: 4000.0, Explore P: 0.1000, Running Average: 1070.75
47268.35 ,is the Loss
Episode: 40, Total reward: 480.0, Explore P: 0.1000, Running Average: 1056.34146341
22275.36 ,is the Loss
Model Saved
Episode: 41, Total reward: 460.0, Explore P: 0.1000, Running Average: 1042.14285714
7812.6343 ,is the Loss
Episode: 42, Total reward: 480.0, Explore P: 0.1000, Running Average: 1029.06976744
22709.484 ,is the Loss
Episode: 43, Total reward: 1650.0, Explore P: 0.1000, Running Average: 1043.18181818
59422.617 ,is the Loss
Episode: 44, Total reward: 1520.0, Explore P: 0.1000, Running Average: 1053.77777778
56119.69 ,is the Loss
Episode: 45, Total reward: 3100.0, Explore P: 0.1000, Running Average: 1098.26086957
59645.527 ,is the Loss
Model Saved
Episode: 46, Total reward: 2480.0, Explore P: 0.1000, Running Average: 1127.65957447
2441.2874 ,is the Loss
Episode: 47, Total reward: 2160.0, Explore P: 0.1000, Running Average: 1149.16666667
2102.7207 ,is the Loss
Episode: 48, Total reward: 1600.0, Explore P: 0.1000, Running Average: 1158.36734694
21536.426 ,is the Loss
Episode: 49, Total reward: 560.0, Explore P: 0.1000, Running Average: 1146.4
45456.594 ,is the Loss
Episode: 50, Total reward: 2110.0, Explore P: 0.1000, Running Average: 1165.29411765
26706.508 ,is the Loss
Model Saved
Episode: 51, Total reward: 950.0, Explore P: 0.1000, Running Average: 1161.15384615
2979.057 ,is the Loss
Episode: 52, Total reward: 1870.0, Explore P: 0.1000, Running Average: 1174.52830189
6762.0625 ,is the Loss
Episode: 53, Total reward: 1430.0, Explore P: 0.1000, Running Average: 1179.25925926
26550.16 ,is the Loss
Episode: 54, Total reward: 1680.0, Explore P: 0.1000, Running Average: 1188.36363636
15507.074 ,is the Loss
Episode: 55, Total reward: 1670.0, Explore P: 0.1000, Running Average: 1196.96428571
16303.352 ,is the Loss
Model Saved
Episode: 56, Total reward: 1020.0, Explore P: 0.1000, Running Average: 1193.85964912
13254.607 ,is the Loss
Episode: 57, Total reward: 540.0, Explore P: 0.1000, Running Average: 1182.5862069
4187.878 ,is the Loss
Episode: 58, Total reward: 400.0, Explore P: 0.1000, Running Average: 1169.3220339
9657.787 ,is the Loss
Episode: 59, Total reward: 380.0, Explore P: 0.1000, Running Average: 1156.16666667
17721.582 ,is the Loss
Episode: 60, Total reward: 460.0, Explore P: 0.1000, Running Average: 1144.75409836
4978.547 ,is the Loss
Model Saved
Episode: 61, Total reward: 1750.0, Explore P: 0.1000, Running Average: 1154.51612903
12766.275 ,is the Loss
Episode: 62, Total reward: 640.0, Explore P: 0.1000, Running Average: 1146.34920635
1938.7739 ,is the Loss
Episode: 63, Total reward: 200.0, Explore P: 0.1000, Running Average: 1131.5625
4743.215 ,is the Loss
Episode: 64, Total reward: 600.0, Explore P: 0.1000, Running Average: 1123.38461538
5679.4824 ,is the Loss
Episode: 65, Total reward: 700.0, Explore P: 0.1000, Running Average: 1116.96969697
2792.7231 ,is the Loss
Model Saved
Episode: 66, Total reward: 200.0, Explore P: 0.1000, Running Average: 1103.28358209
5414.4214 ,is the Loss
Episode: 67, Total reward: 260.0, Explore P: 0.1000, Running Average: 1090.88235294
1651.6614 ,is the Loss
Episode: 68, Total reward: 400.0, Explore P: 0.1000, Running Average: 1080.86956522
7574.24 ,is the Loss
Episode: 69, Total reward: 1360.0, Explore P: 0.1000, Running Average: 1084.85714286
10950.963 ,is the Loss
Episode: 70, Total reward: 240.0, Explore P: 0.1000, Running Average: 1072.95774648
5752.7964 ,is the Loss
Model Saved
Episode: 71, Total reward: 1050.0, Explore P: 0.1000, Running Average: 1072.63888889
10376.387 ,is the Loss
Episode: 72, Total reward: 1470.0, Explore P: 0.1000, Running Average: 1078.08219178
1061.0789 ,is the Loss
Episode: 73, Total reward: 1430.0, Explore P: 0.1000, Running Average: 1082.83783784
16683.484 ,is the Loss
Episode: 74, Total reward: 480.0, Explore P: 0.1000, Running Average: 1074.8
5219.534 ,is the Loss
Episode: 75, Total reward: 500.0, Explore P: 0.1000, Running Average: 1067.23684211
351.62732 ,is the Loss
Model Saved
Episode: 76, Total reward: 1320.0, Explore P: 0.1000, Running Average: 1070.51948052
8915.857 ,is the Loss
Episode: 77, Total reward: 900.0, Explore P: 0.1000, Running Average: 1068.33333333
1240.802 ,is the Loss
Episode: 78, Total reward: 580.0, Explore P: 0.1000, Running Average: 1062.15189873
11004.412 ,is the Loss
Episode: 79, Total reward: 500.0, Explore P: 0.1000, Running Average: 1055.125
3315.2861 ,is the Loss
Episode: 80, Total reward: 360.0, Explore P: 0.1000, Running Average: 1046.54320988
1955.5579 ,is the Loss
Model Saved
Episode: 81, Total reward: 2170.0, Explore P: 0.1000, Running Average: 1060.24390244
4528.169 ,is the Loss
Episode: 82, Total reward: 3460.0, Explore P: 0.1000, Running Average: 1089.15662651
1335.6318 ,is the Loss
Episode: 83, Total reward: 990.0, Explore P: 0.1000, Running Average: 1087.97619048
609.2913 ,is the Loss
Episode: 84, Total reward: 1990.0, Explore P: 0.1000, Running Average: 1098.58823529
4829.037 ,is the Loss
Episode: 85, Total reward: 600.0, Explore P: 0.1000, Running Average: 1092.79069767
4367.8237 ,is the Loss
Model Saved
Episode: 86, Total reward: 1490.0, Explore P: 0.1000, Running Average: 1097.35632184
4235.8486 ,is the Loss
Episode: 87, Total reward: 540.0, Explore P: 0.1000, Running Average: 1091.02272727
2201.6777 ,is the Loss
Episode: 88, Total reward: 420.0, Explore P: 0.1000, Running Average: 1083.48314607
479.7589 ,is the Loss
Episode: 89, Total reward: 1740.0, Explore P: 0.1000, Running Average: 1090.77777778
687.66895 ,is the Loss
Episode: 90, Total reward: 1480.0, Explore P: 0.1000, Running Average: 1095.05494505
3305.5017 ,is the Loss
Model Saved
Episode: 91, Total reward: 460.0, Explore P: 0.1000, Running Average: 1088.15217391
5865.934 ,is the Loss
Episode: 92, Total reward: 1050.0, Explore P: 0.1000, Running Average: 1087.74193548
721.0615 ,is the Loss
Episode: 93, Total reward: 600.0, Explore P: 0.1000, Running Average: 1082.55319149
4233.8584 ,is the Loss
Episode: 94, Total reward: 1430.0, Explore P: 0.1000, Running Average: 1086.21052632
2463.9912 ,is the Loss
Episode: 95, Total reward: 1070.0, Explore P: 0.1000, Running Average: 1086.04166667
1356.8442 ,is the Loss
Model Saved
Episode: 96, Total reward: 660.0, Explore P: 0.1000, Running Average: 1081.64948454
1786.1322 ,is the Loss
Episode: 97, Total reward: 520.0, Explore P: 0.1000, Running Average: 1075.91836735
4605.1436 ,is the Loss
Episode: 98, Total reward: 740.0, Explore P: 0.1000, Running Average: 1072.52525253
17665.062 ,is the Loss
Episode: 99, Total reward: 1150.0, Explore P: 0.1000, Running Average: 1073.3
13514.875 ,is the Loss
Episode: 100, Total reward: 620.0, Explore P: 0.1000, Running Average: 1068.81188119
23042.66 ,is the Loss
Model Saved
Episode: 101, Total reward: 460.0, Explore P: 0.1000, Running Average: 1062.84313725
9114.6 ,is the Loss
Episode: 102, Total reward: 920.0, Explore P: 0.1000, Running Average: 1061.45631068
3325.4482 ,is the Loss
Episode: 103, Total reward: 2220.0, Explore P: 0.1000, Running Average: 1072.59615385
14341.351 ,is the Loss
Episode: 104, Total reward: 520.0, Explore P: 0.1000, Running Average: 1067.33333333
18503.004 ,is the Loss
Episode: 105, Total reward: 1930.0, Explore P: 0.1000, Running Average: 1075.47169811
1899.3896 ,is the Loss
Model Saved
Episode: 106, Total reward: 700.0, Explore P: 0.1000, Running Average: 1071.96261682
3360.458 ,is the Loss
Episode: 107, Total reward: 440.0, Explore P: 0.1000, Running Average: 1066.11111111
2824.2917 ,is the Loss
Episode: 108, Total reward: 1790.0, Explore P: 0.1000, Running Average: 1072.75229358
6591.7373 ,is the Loss
Episode: 109, Total reward: 600.0, Explore P: 0.1000, Running Average: 1068.45454545
8676.712 ,is the Loss
Episode: 110, Total reward: 460.0, Explore P: 0.1000, Running Average: 1062.97297297
4084.0852 ,is the Loss
Model Saved
Episode: 111, Total reward: 320.0, Explore P: 0.1000, Running Average: 1056.33928571
2850.6328 ,is the Loss
Episode: 112, Total reward: 480.0, Explore P: 0.1000, Running Average: 1051.23893805
3769.252 ,is the Loss
Episode: 113, Total reward: 940.0, Explore P: 0.1000, Running Average: 1050.26315789
15769.955 ,is the Loss
Episode: 114, Total reward: 3340.0, Explore P: 0.1000, Running Average: 1070.17391304
1722.1519 ,is the Loss
Episode: 115, Total reward: 3020.0, Explore P: 0.1000, Running Average: 1086.98275862
4333.0176 ,is the Loss
Model Saved
Episode: 116, Total reward: 480.0, Explore P: 0.1000, Running Average: 1081.79487179
4046.0269 ,is the Loss
Episode: 117, Total reward: 440.0, Explore P: 0.1000, Running Average: 1076.3559322
3590.4053 ,is the Loss
Episode: 118, Total reward: 640.0, Explore P: 0.1000, Running Average: 1072.68907563
4728.1895 ,is the Loss
Episode: 119, Total reward: 400.0, Explore P: 0.1000, Running Average: 1067.08333333
8530.115 ,is the Loss
Episode: 120, Total reward: 340.0, Explore P: 0.1000, Running Average: 1061.07438017
4376.6865 ,is the Loss
Model Saved
Episode: 121, Total reward: 320.0, Explore P: 0.1000, Running Average: 1055.0
24306.217 ,is the Loss
Episode: 122, Total reward: 1750.0, Explore P: 0.1000, Running Average: 1060.6504065
17109.354 ,is the Loss
Episode: 123, Total reward: 560.0, Explore P: 0.1000, Running Average: 1056.61290323
4553.4565 ,is the Loss
Episode: 124, Total reward: 2250.0, Explore P: 0.1000, Running Average: 1066.16
2665.557 ,is the Loss
Episode: 125, Total reward: 540.0, Explore P: 0.1000, Running Average: 1061.98412698
36380.87 ,is the Loss
Model Saved
Episode: 126, Total reward: 500.0, Explore P: 0.1000, Running Average: 1057.55905512
25127.633 ,is the Loss
Episode: 127, Total reward: 400.0, Explore P: 0.1000, Running Average: 1052.421875
22931.969 ,is the Loss
Episode: 128, Total reward: 540.0, Explore P: 0.1000, Running Average: 1048.4496124
7031.5396 ,is the Loss
Episode: 129, Total reward: 260.0, Explore P: 0.1000, Running Average: 1042.38461538
15182.09 ,is the Loss
Episode: 130, Total reward: 600.0, Explore P: 0.1000, Running Average: 1039.00763359
15254.326 ,is the Loss
Model Saved
Episode: 131, Total reward: 1370.0, Explore P: 0.1000, Running Average: 1041.51515152
2315.3738 ,is the Loss
Episode: 132, Total reward: 2220.0, Explore P: 0.1000, Running Average: 1050.37593985
5963.836 ,is the Loss
Episode: 133, Total reward: 260.0, Explore P: 0.1000, Running Average: 1044.47761194
17007.918 ,is the Loss
Episode: 134, Total reward: 1750.0, Explore P: 0.1000, Running Average: 1049.7037037
11043.859 ,is the Loss
Episode: 135, Total reward: 380.0, Explore P: 0.1000, Running Average: 1044.77941176
2115.8582 ,is the Loss
Model Saved
Episode: 136, Total reward: 940.0, Explore P: 0.1000, Running Average: 1044.01459854
16060.277 ,is the Loss
Episode: 137, Total reward: 520.0, Explore P: 0.1000, Running Average: 1040.2173913
6467.1562 ,is the Loss
Episode: 138, Total reward: 2370.0, Explore P: 0.1000, Running Average: 1049.78417266
16967.02 ,is the Loss
Episode: 139, Total reward: 720.0, Explore P: 0.1000, Running Average: 1047.42857143
2301.2456 ,is the Loss
Episode: 140, Total reward: 460.0, Explore P: 0.1000, Running Average: 1043.26241135
5960.707 ,is the Loss
Model Saved
Episode: 141, Total reward: 1130.0, Explore P: 0.1000, Running Average: 1043.87323944
2106.9307 ,is the Loss
Episode: 142, Total reward: 760.0, Explore P: 0.1000, Running Average: 1041.88811189
11971.346 ,is the Loss
Episode: 143, Total reward: 440.0, Explore P: 0.1000, Running Average: 1037.70833333
6154.7617 ,is the Loss
Episode: 144, Total reward: 480.0, Explore P: 0.1000, Running Average: 1033.86206897
5196.385 ,is the Loss
Episode: 145, Total reward: 1450.0, Explore P: 0.1000, Running Average: 1036.71232877
1505.5317 ,is the Loss
Model Saved
Episode: 146, Total reward: 1310.0, Explore P: 0.1000, Running Average: 1038.57142857
1876.3647 ,is the Loss
Episode: 147, Total reward: 260.0, Explore P: 0.1000, Running Average: 1033.31081081
1405.9573 ,is the Loss
Episode: 148, Total reward: 1220.0, Explore P: 0.1000, Running Average: 1034.56375839
5840.5723 ,is the Loss
Episode: 149, Total reward: 440.0, Explore P: 0.1000, Running Average: 1030.6
2710.1116 ,is the Loss
Episode: 150, Total reward: 460.0, Explore P: 0.1000, Running Average: 1026.82119205
29394.545 ,is the Loss
Model Saved
Episode: 151, Total reward: 1120.0, Explore P: 0.1000, Running Average: 1027.43421053
32871.824 ,is the Loss
Episode: 152, Total reward: 500.0, Explore P: 0.1000, Running Average: 1023.9869281
5626.4497 ,is the Loss
Episode: 153, Total reward: 1350.0, Explore P: 0.1000, Running Average: 1026.1038961
3850.037 ,is the Loss
Episode: 154, Total reward: 360.0, Explore P: 0.1000, Running Average: 1021.80645161
25198.678 ,is the Loss
Episode: 155, Total reward: 400.0, Explore P: 0.1000, Running Average: 1017.82051282
2018.1967 ,is the Loss
Model Saved
Episode: 156, Total reward: 480.0, Explore P: 0.1000, Running Average: 1014.39490446
1489.8252 ,is the Loss
Episode: 157, Total reward: 560.0, Explore P: 0.1000, Running Average: 1011.51898734
17713.912 ,is the Loss
Episode: 158, Total reward: 480.0, Explore P: 0.1000, Running Average: 1008.17610063
13666.339 ,is the Loss
Episode: 159, Total reward: 260.0, Explore P: 0.1000, Running Average: 1003.5
4784.851 ,is the Loss
Episode: 160, Total reward: 540.0, Explore P: 0.1000, Running Average: 1000.62111801
22039.504 ,is the Loss
Model Saved
Episode: 161, Total reward: 620.0, Explore P: 0.1000, Running Average: 998.271604938
26159.51 ,is the Loss
Episode: 162, Total reward: 400.0, Explore P: 0.1000, Running Average: 994.601226994
21978.395 ,is the Loss
Episode: 163, Total reward: 1370.0, Explore P: 0.1000, Running Average: 996.890243902
5134.596 ,is the Loss
Episode: 164, Total reward: 970.0, Explore P: 0.1000, Running Average: 996.727272727
7172.3574 ,is the Loss
Episode: 165, Total reward: 460.0, Explore P: 0.1000, Running Average: 993.493975904
29231.686 ,is the Loss
Model Saved
Episode: 166, Total reward: 1890.0, Explore P: 0.1000, Running Average: 998.862275449
22109.184 ,is the Loss
Episode: 167, Total reward: 440.0, Explore P: 0.1000, Running Average: 995.535714286
12239.123 ,is the Loss
Episode: 168, Total reward: 200.0, Explore P: 0.1000, Running Average: 990.828402367
4771.166 ,is the Loss
Episode: 169, Total reward: 440.0, Explore P: 0.1000, Running Average: 987.588235294
22627.75 ,is the Loss
Episode: 170, Total reward: 600.0, Explore P: 0.1000, Running Average: 985.321637427
35250.074 ,is the Loss
Model Saved
Episode: 171, Total reward: 2350.0, Explore P: 0.1000, Running Average: 993.255813953
39783.41 ,is the Loss
Episode: 172, Total reward: 440.0, Explore P: 0.1000, Running Average: 990.057803468
22883.02 ,is the Loss
Episode: 173, Total reward: 540.0, Explore P: 0.1000, Running Average: 987.471264368
3912.8247 ,is the Loss
Episode: 174, Total reward: 400.0, Explore P: 0.1000, Running Average: 984.114285714
12463.547 ,is the Loss
Episode: 175, Total reward: 540.0, Explore P: 0.1000, Running Average: 981.590909091
15550.613 ,is the Loss
Model Saved
Episode: 176, Total reward: 380.0, Explore P: 0.1000, Running Average: 978.192090395
9985.291 ,is the Loss
Episode: 177, Total reward: 640.0, Explore P: 0.1000, Running Average: 976.292134831
2457.7876 ,is the Loss
Episode: 178, Total reward: 720.0, Explore P: 0.1000, Running Average: 974.860335196
1517.6387 ,is the Loss
Episode: 179, Total reward: 440.0, Explore P: 0.1000, Running Average: 971.888888889
21649.895 ,is the Loss
Episode: 180, Total reward: 280.0, Explore P: 0.1000, Running Average: 968.066298343
11766.536 ,is the Loss
Model Saved
Episode: 181, Total reward: 1030.0, Explore P: 0.1000, Running Average: 968.406593407
5312.125 ,is the Loss
Episode: 182, Total reward: 540.0, Explore P: 0.1000, Running Average: 966.06557377
6427.674 ,is the Loss
Episode: 183, Total reward: 1400.0, Explore P: 0.1000, Running Average: 968.423913043
1469.6824 ,is the Loss
Episode: 184, Total reward: 1710.0, Explore P: 0.1000, Running Average: 972.432432432
21575.678 ,is the Loss
Episode: 185, Total reward: 540.0, Explore P: 0.1000, Running Average: 970.107526882
4638.4385 ,is the Loss
Model Saved
Episode: 186, Total reward: 520.0, Explore P: 0.1000, Running Average: 967.700534759
2016.1244 ,is the Loss
Episode: 187, Total reward: 520.0, Explore P: 0.1000, Running Average: 965.319148936
6136.8916 ,is the Loss
Episode: 188, Total reward: 460.0, Explore P: 0.1000, Running Average: 962.645502646
11621.51 ,is the Loss
Episode: 189, Total reward: 560.0, Explore P: 0.1000, Running Average: 960.526315789
4994.9673 ,is the Loss
Episode: 190, Total reward: 1910.0, Explore P: 0.1000, Running Average: 965.497382199
2221.1719 ,is the Loss
Model Saved
Episode: 191, Total reward: 560.0, Explore P: 0.1000, Running Average: 963.385416667
3470.1074 ,is the Loss
Episode: 192, Total reward: 1730.0, Explore P: 0.1000, Running Average: 967.357512953
15286.533 ,is the Loss
Episode: 193, Total reward: 440.0, Explore P: 0.1000, Running Average: 964.639175258
8757.666 ,is the Loss
Episode: 194, Total reward: 460.0, Explore P: 0.1000, Running Average: 962.051282051
3667.496 ,is the Loss
Episode: 195, Total reward: 1000.0, Explore P: 0.1000, Running Average: 962.244897959
5422.556 ,is the Loss
Model Saved
Episode: 196, Total reward: 460.0, Explore P: 0.1000, Running Average: 959.695431472
4432.068 ,is the Loss
Episode: 197, Total reward: 1650.0, Explore P: 0.1000, Running Average: 963.181818182
11794.887 ,is the Loss
Episode: 198, Total reward: 910.0, Explore P: 0.1000, Running Average: 962.914572864
14250.735 ,is the Loss
Episode: 199, Total reward: 500.0, Explore P: 0.1000, Running Average: 960.6
1267.3035 ,is the Loss
Episode: 200, Total reward: 520.0, Explore P: 0.1000, Running Average: 958.407960199
9134.216 ,is the Loss
Model Saved
Episode: 201, Total reward: 440.0, Explore P: 0.1000, Running Average: 955.841584158
7701.577 ,is the Loss
Episode: 202, Total reward: 540.0, Explore P: 0.1000, Running Average: 953.793103448
9243.027 ,is the Loss
Episode: 203, Total reward: 1580.0, Explore P: 0.1000, Running Average: 956.862745098
6811.3467 ,is the Loss
Episode: 204, Total reward: 360.0, Explore P: 0.1000, Running Average: 953.951219512
5189.9434 ,is the Loss
Episode: 205, Total reward: 1320.0, Explore P: 0.1000, Running Average: 955.72815534
10036.016 ,is the Loss
Model Saved
Episode: 206, Total reward: 600.0, Explore P: 0.1000, Running Average: 954.009661836
16375.231 ,is the Loss
Episode: 207, Total reward: 340.0, Explore P: 0.1000, Running Average: 951.057692308
13229.381 ,is the Loss
Episode: 208, Total reward: 620.0, Explore P: 0.1000, Running Average: 949.473684211
4260.8047 ,is the Loss
Episode: 209, Total reward: 260.0, Explore P: 0.1000, Running Average: 946.19047619
7029.1387 ,is the Loss
Episode: 210, Total reward: 600.0, Explore P: 0.1000, Running Average: 944.549763033
19521.336 ,is the Loss
Model Saved
Episode: 211, Total reward: 460.0, Explore P: 0.1000, Running Average: 942.264150943
14398.937 ,is the Loss
Episode: 212, Total reward: 1540.0, Explore P: 0.1000, Running Average: 945.070422535
3656.8013 ,is the Loss
Episode: 213, Total reward: 480.0, Explore P: 0.1000, Running Average: 942.897196262
3985.4956 ,is the Loss
Episode: 214, Total reward: 520.0, Explore P: 0.1000, Running Average: 940.930232558
8336.633 ,is the Loss
Episode: 215, Total reward: 1530.0, Explore P: 0.1000, Running Average: 943.657407407
15074.176 ,is the Loss
Model Saved
Episode: 216, Total reward: 600.0, Explore P: 0.1000, Running Average: 942.073732719
11746.975 ,is the Loss
Episode: 217, Total reward: 380.0, Explore P: 0.1000, Running Average: 939.495412844
8489.471 ,is the Loss
Episode: 218, Total reward: 440.0, Explore P: 0.1000, Running Average: 937.214611872
28484.309 ,is the Loss
Episode: 219, Total reward: 260.0, Explore P: 0.1000, Running Average: 934.136363636
24746.031 ,is the Loss
Episode: 220, Total reward: 1080.0, Explore P: 0.1000, Running Average: 934.79638009
5917.492 ,is the Loss
Model Saved
Episode: 221, Total reward: 480.0, Explore P: 0.1000, Running Average: 932.747747748
5013.0654 ,is the Loss
Episode: 222, Total reward: 560.0, Explore P: 0.1000, Running Average: 931.076233184
3728.6707 ,is the Loss
Episode: 223, Total reward: 520.0, Explore P: 0.1000, Running Average: 929.241071429
1909.969 ,is the Loss
Episode: 224, Total reward: 1850.0, Explore P: 0.1000, Running Average: 933.333333333
17054.016 ,is the Loss
Episode: 225, Total reward: 1520.0, Explore P: 0.1000, Running Average: 935.92920354
4439.883 ,is the Loss
Model Saved
Episode: 226, Total reward: 1030.0, Explore P: 0.1000, Running Average: 936.343612335
15389.094 ,is the Loss
Episode: 227, Total reward: 1260.0, Explore P: 0.1000, Running Average: 937.763157895
8350.222 ,is the Loss
Episode: 228, Total reward: 1820.0, Explore P: 0.1000, Running Average: 941.615720524
11545.875 ,is the Loss
Episode: 229, Total reward: 180.0, Explore P: 0.1000, Running Average: 938.304347826
4310.846 ,is the Loss
Episode: 230, Total reward: 540.0, Explore P: 0.1000, Running Average: 936.58008658
13872.535 ,is the Loss
Model Saved
Episode: 231, Total reward: 1670.0, Explore P: 0.1000, Running Average: 939.74137931
5208.6387 ,is the Loss
Episode: 232, Total reward: 990.0, Explore P: 0.1000, Running Average: 939.957081545
18050.23 ,is the Loss
Episode: 233, Total reward: 340.0, Explore P: 0.1000, Running Average: 937.393162393
4314.0654 ,is the Loss
Episode: 234, Total reward: 890.0, Explore P: 0.1000, Running Average: 937.191489362
1098.0746 ,is the Loss
Episode: 235, Total reward: 280.0, Explore P: 0.1000, Running Average: 934.406779661
5010.9854 ,is the Loss
Model Saved
Episode: 236, Total reward: 400.0, Explore P: 0.1000, Running Average: 932.151898734
31564.293 ,is the Loss
Episode: 237, Total reward: 740.0, Explore P: 0.1000, Running Average: 931.344537815
6510.699 ,is the Loss
Episode: 238, Total reward: 1250.0, Explore P: 0.1000, Running Average: 932.677824268
17849.932 ,is the Loss
Episode: 239, Total reward: 580.0, Explore P: 0.1000, Running Average: 931.208333333
27630.627 ,is the Loss
Episode: 240, Total reward: 540.0, Explore P: 0.1000, Running Average: 929.585062241
43798.836 ,is the Loss
Model Saved
Episode: 241, Total reward: 1210.0, Explore P: 0.1000, Running Average: 930.743801653
12829.732 ,is the Loss
Episode: 242, Total reward: 1910.0, Explore P: 0.1000, Running Average: 934.773662551
15136.742 ,is the Loss
Episode: 243, Total reward: 1960.0, Explore P: 0.1000, Running Average: 938.975409836
3899.337 ,is the Loss
Episode: 244, Total reward: 360.0, Explore P: 0.1000, Running Average: 936.612244898
19447.732 ,is the Loss
Episode: 245, Total reward: 500.0, Explore P: 0.1000, Running Average: 934.837398374
5910.521 ,is the Loss
Model Saved
Episode: 246, Total reward: 580.0, Explore P: 0.1000, Running Average: 933.400809717
5664.464 ,is the Loss
Episode: 247, Total reward: 600.0, Explore P: 0.1000, Running Average: 932.056451613
8457.063 ,is the Loss
Episode: 248, Total reward: 600.0, Explore P: 0.1000, Running Average: 930.722891566
1843.2188 ,is the Loss
Episode: 249, Total reward: 600.0, Explore P: 0.1000, Running Average: 929.4
7698.6035 ,is the Loss
Episode: 250, Total reward: 2270.0, Explore P: 0.1000, Running Average: 934.741035857
1801.4128 ,is the Loss
Model Saved
Episode: 251, Total reward: 3010.0, Explore P: 0.1000, Running Average: 942.976190476
12111.385 ,is the Loss
